subject,label,pred,prob_fad,attn_pos_0,attn_pos_1,attn_pos_2,attn_pos_3,attn_pos_4,attn_pos_5,attn_pos_6,attn_pos_7,attn_pos_8,attn_pos_9,attn_pos_10,attn_pos_11,attn_pos_12,attn_pos_13,attn_pos_14,attn_pos_15,attn_pos_16,attn_pos_17,attn_pos_18,attn_pos_19,attn_pos_20,attn_pos_21,attn_pos_22,attn_pos_23,attn_pos_24,attn_pos_25,attn_pos_26,attn_pos_27,attn_pos_28,attn_pos_29,attn_pos_30,attn_pos_31,attn_pos_32,attn_pos_33,attn_pos_34,attn_pos_35,attn_pos_36,attn_pos_37,attn_pos_38,attn_pos_39,attn_pos_40,attn_pos_41,attn_pos_42,attn_pos_43,attn_pos_44,attn_pos_45,attn_pos_46,attn_pos_47,attn_pos_48,attn_pos_49,attn_pos_50,attn_pos_51,attn_pos_52,attn_pos_53,attn_pos_54,attn_pos_55,attn_pos_56,attn_pos_57,attn_pos_58,attn_pos_59,attn_pos_60,attn_pos_61,attn_pos_62,attn_pos_63,attn_pos_64,attn_pos_65,attn_pos_66,attn_pos_67
MR-0270,0,0,0.3323524594306946,0.0037291906774044037,0.021521158516407013,0.003180715022608638,0.002174575813114643,0.0022905210498720407,0.002324736211448908,0.0042346869595348835,0.004506983794271946,0.003131616162136197,0.002346716122701764,0.009711699560284615,0.008526122197508812,0.003787033958360553,0.005020237993448973,0.002639557234942913,0.0039047813042998314,0.0029540967661887407,0.22620537877082825,0.35721710324287415,0.009425700642168522,0.0074796066619455814,0.026878444477915764,0.007700774818658829,0.0062157027423381805,0.0037786748725920916,0.002436412964016199,0.002945216139778495,0.002629105933010578,0.002684209728613496,0.0035330981481820345,0.004025853704661131,0.003607654245570302,0.003266290295869112,0.0027415829245001078,0.0026111712213605642,0.002436545444652438,0.00208814418874681,0.002072014845907688,0.0020662881433963776,0.002059954684227705,0.0021414451766759157,0.0023824055679142475,0.002211351878941059,0.002166185760870576,0.002233940875157714,0.002224839059635997,0.002121539553627372,0.0023560861591249704,0.002305414527654648,0.002036419464275241,0.0026318919844925404,0.002595748985186219,0.009358656592667103,0.003570220898836851,0.01920478418469429,0.005081336013972759,0.025699656456708908,0.004712509457021952,0.0328533835709095,0.004452159162610769,0.041020531207323074,0.004451494663953781,0.03108295612037182,0.0031610243022441864,0.008289552293717861,0.0029463735409080982,0.002346854889765382,0.0022719267290085554
MR-0283-t2,0,1,0.8546545505523682,0.005376902408897877,0.04237164929509163,0.005003651604056358,0.0043631428852677345,0.004446315113455057,0.0035699394065886736,0.008681654930114746,0.006930271629244089,0.005171427968889475,0.003982932306826115,0.033843714743852615,0.04015563428401947,0.004177857656031847,0.008196316659450531,0.0057744840160012245,0.008114994503557682,0.003870587795972824,0.01962624490261078,0.022082701325416565,0.005488212686032057,0.006785922218114138,0.013600213453173637,0.0053673069924116135,0.005261927843093872,0.00508410157635808,0.006417463067919016,0.004895167425274849,0.004053463228046894,0.0031464919447898865,0.00963643379509449,0.004435817711055279,0.006058836355805397,0.004354550968855619,0.008059308864176273,0.004844337701797485,0.003752992022782564,0.004526290576905012,0.0064818584360182285,0.004614476580172777,0.005759515333920717,0.0029133115895092487,0.004347681067883968,0.004288299009203911,0.004440831486135721,0.004675458185374737,0.00566474674269557,0.004318391904234886,0.004892508499324322,0.004811167251318693,0.004091048613190651,0.007503844331949949,0.004303980153053999,0.014168201014399529,0.004493243992328644,0.054019540548324585,0.005662253126502037,0.11184430867433548,0.0057442099787294865,0.15930446982383728,0.016493994742631912,0.11453462392091751,0.005764606408774853,0.05572253093123436,0.0043848128989338875,0.015133600682020187,0.004440679214894772,0.008946488611400127,0.00472605274990201
MR-0310,1,0,0.08119235932826996,0.003421028610318899,0.015634221956133842,0.0016380433226004243,0.0018112615216523409,0.005673596635460854,0.012082109227776527,0.0011515511432662606,0.0023541408590972424,0.0017722505144774914,0.0016662969719618559,0.00337827461771667,0.0030198923777788877,0.0025342945009469986,0.0031708786264061928,0.001559681724756956,0.00178956997115165,0.008674201555550098,0.002990927081555128,0.012092151679098606,0.01355667319148779,0.10813309997320175,0.0817299410700798,0.12635058164596558,0.0025086167734116316,0.0006955637945793569,0.000943325343541801,0.0010064004454761744,0.0014899804955348372,0.0021248802077025175,0.001575971837155521,0.002228246768936515,0.0026707486249506474,0.004280070308595896,0.00675958814099431,0.006209877785295248,0.006843254901468754,0.00875849463045597,0.021750489249825478,0.2975863516330719,0.10273963212966919,0.014152472838759422,0.010169446468353271,0.003340756054967642,0.0027014638762921095,0.003275982104241848,0.003034912748262286,0.0017271348042413592,0.0014773727161809802,0.0014607631601393223,0.0016145830741152167,0.0017950303154066205,0.002018855419009924,0.002983837155625224,0.0021210932172834873,0.005154647398740053,0.001930906088091433,0.00663004769012332,0.0019808923825621605,0.008028080686926842,0.002117566065862775,0.009315707720816135,0.002124788938090205,0.013052199967205524,0.00230767740868032,0.004282521549612284,0.0014821665827184916,0.0017735033761709929,0.001589470892213285
MR-0305,1,1,0.8139603734016418,0.0026151889469474554,0.018771108239889145,0.0013878365280106664,0.0010642652632668614,0.0034791987854987383,0.01438475213944912,0.0010288876947015524,0.001974665792658925,0.0012974557466804981,0.0014292356790974736,0.00513889966532588,0.0042233699932694435,0.0020988467149436474,0.00313211209140718,0.0012175695737823844,0.0024089389480650425,0.0018710170406848192,0.0033925527241081,0.0016926330281421542,0.002234518527984619,0.0022830343805253506,0.012416662648320198,0.004808864556252956,0.002370745874941349,0.0015545003116130829,0.0013667013263329864,0.0009112349362112582,0.0018256916664540768,0.0029329226817935705,0.0017934564966708422,0.001954246312379837,0.0015930489171296358,0.003504574066027999,0.0036882765125483274,0.002385941334068775,0.0028913579881191254,0.0029967220034450293,0.005928993225097656,0.014566514641046524,0.008793034590780735,0.002810775302350521,0.0017701751785352826,0.0012039950815960765,0.0014295518631115556,0.0019015182042494416,0.0016852375119924545,0.0010332742240279913,0.0010172209003940225,0.0010795913403853774,0.0010521389776840806,0.0011102062417194247,0.0010553206084296107,0.001760331797413528,0.0012344639981165528,0.004245368298143148,0.0013041117927059531,0.022564275190234184,0.0015158121241256595,0.05658503621816635,0.001750756986439228,0.11047788709402084,0.013424929231405258,0.5981451272964478,0.0017203837633132935,0.00924592837691307,0.0012115181889384985,0.0011894314084202051,0.0010660113766789436
MR-0304-t2,1,1,0.6201924681663513,0.004427492152899504,0.059373121708631516,0.003687604097649455,0.0035287372302263975,0.010454285889863968,0.012275824323296547,0.0032594429794698954,0.006451375316828489,0.0036352055612951517,0.0040223244577646255,0.03726428374648094,0.05643250793218613,0.005744845140725374,0.012893861159682274,0.0037394636310636997,0.0043411217629909515,0.005889923311769962,0.009692095220088959,0.006427662912756205,0.00793773215264082,0.01670222543179989,0.09785200655460358,0.07497745007276535,0.004162671510130167,0.0017751703271642327,0.0021068197675049305,0.0015653845621272922,0.002267325995489955,0.0067307003773748875,0.0022821531165391207,0.004401212092489004,0.005848890636116266,0.007876289077103138,0.011878514662384987,0.009432974271476269,0.010116169229149818,0.009165702387690544,0.01745002157986164,0.04945775493979454,0.02953610196709633,0.013894185423851013,0.009315638802945614,0.004403881728649139,0.005089901853352785,0.0075619458220899105,0.005587649531662464,0.00399816082790494,0.0029947920702397823,0.0030834919307380915,0.003838588250800967,0.00782509334385395,0.005181914661079645,0.006665210705250502,0.004186306148767471,0.02084294520318508,0.004214696120470762,0.03154437988996506,0.005392082035541534,0.04507725313305855,0.006180288270115852,0.06185968592762947,0.006054989527910948,0.07569675147533417,0.005283245351165533,0.016781937330961227,0.0036793053150177,0.00346582499332726,0.003235466545447707
MR-0302-t2,1,1,0.9304419755935669,0.0034649299923330545,0.03802289441227913,0.0010108472779393196,0.001428975723683834,0.001602275064215064,0.006639342755079269,0.0020646932534873486,0.0018127572257071733,0.0015950622037053108,0.001012795022688806,0.004111636895686388,0.013215678744018078,0.0018992633558809757,0.004144467879086733,0.0013661198318004608,0.0020903225522488356,0.0013241581618785858,0.01102603878825903,0.004648760426789522,0.00213990337215364,0.0013131933519616723,0.0032006942201405764,0.0024102642200887203,0.0031783629674464464,0.001978714484721422,0.0014507024316117167,0.0012895199470221996,0.0016243300633504987,0.0014158777194097638,0.0014188190689310431,0.0012555231805890799,0.002468750812113285,0.003121510846540332,0.002637723693624139,0.00221557030454278,0.0018125299829989672,0.001192293711937964,0.001042816205881536,0.0012046804185956717,0.0013603040715679526,0.0010971680749207735,0.0010180406970903277,0.0009564839419908822,0.001188380178064108,0.0010557763744145632,0.001139881438575685,0.001084112678654492,0.0011709511745721102,0.0010047577088698745,0.0010108371498063207,0.0013407543301582336,0.0011699855094775558,0.0042631844989955425,0.0014377549523487687,0.019153209403157234,0.0018985390197485685,0.06785321235656738,0.0023691668175160885,0.19956599175930023,0.0025526920799165964,0.2871209681034088,0.002513668965548277,0.22264648973941803,0.0024275712203234434,0.025362908840179443,0.0022929534316062927,0.002064949367195368,0.0010265588061884046
MR-0302-t1,1,1,0.8722712993621826,0.005553648807108402,0.061555009335279465,0.0023086611181497574,0.0025193572510033846,0.0036191814579069614,0.008942016400396824,0.0025926383677870035,0.003617413341999054,0.002654384123161435,0.0024668590631335974,0.016189413145184517,0.028520211577415466,0.0038327823858708143,0.007097387686371803,0.002343137050047517,0.0033823747653514147,0.0024473362136632204,0.013206778094172478,0.004936514887958765,0.0057661267928779125,0.004412808455526829,0.02654699981212616,0.01116425171494484,0.009465683251619339,0.0028199106454849243,0.0023984687868505716,0.0014790833229199052,0.002461843891069293,0.0031607337296009064,0.0038065367843955755,0.002684308448806405,0.0028026876971125603,0.005670389626175165,0.007738900370895863,0.004522260744124651,0.005269092041999102,0.005216535646468401,0.004983468912541866,0.006989007815718651,0.008544187061488628,0.004631838761270046,0.0025188911240547895,0.0022167533170431852,0.0027283907402306795,0.0036627147346735,0.0034865825437009335,0.0021892061922699213,0.0020913591142743826,0.002030734671279788,0.0019317974802106619,0.0023742769844830036,0.002096598269417882,0.004858788102865219,0.002534257946535945,0.018546199426054955,0.0031804258469492197,0.06130633130669594,0.00384430680423975,0.14695847034454346,0.0040075648576021194,0.1965283751487732,0.004468634724617004,0.16890934109687805,0.0042064860463142395,0.03423812985420227,0.003496964229270816,0.0031997868791222572,0.002068345667794347
MR-0474,0,0,0.26153749227523804,0.03708808496594429,0.0010264730080962181,0.030230894684791565,0.005148084834218025,0.0020033938344568014,0.0014157971600070596,0.005900472868233919,0.001116640050895512,0.02210085093975067,0.0028030716348439455,0.002266074065119028,0.0019207614241167903,0.0036655610892921686,0.0015958256553858519,0.003787056542932987,0.0022785409819334745,0.004592945799231529,0.0035258245188742876,0.01063685305416584,0.038279276341199875,0.012119387276470661,0.06191054731607437,0.0248084869235754,0.08024157583713531,0.020945148542523384,0.03493653982877731,0.032322634011507034,0.041428618133068085,0.03904901444911957,0.011592374183237553,0.007569339592009783,0.0029211321379989386,0.0021487250924110413,0.0020984658040106297,0.0023802584037184715,0.0024081708397716284,0.002111240290105343,0.0022227352019399405,0.0022478934843093157,0.0021343270782381296,0.0022405716590583324,0.001991882221773267,0.002065415494143963,0.001992231933400035,0.0021933007519692183,0.006440791301429272,0.0019257082603871822,0.004114807583391666,0.002112891059368849,0.0020626212935894728,0.003079425310716033,0.0032580560073256493,0.0035125266294926405,0.014473621733486652,0.005291568115353584,0.05024047568440437,0.004594402853399515,0.06985967606306076,0.004623502492904663,0.08240996301174164,0.004326296038925648,0.04980740696191788,0.0066088722087442875,0.05440416559576988,0.03278734162449837,0.0064959148876369,0.004110019188374281,0.003997488413006067
MR-0296-t2,0,1,0.9521633982658386,0.009228480979800224,0.0027187836822122335,0.011078542098402977,0.005441298708319664,0.003395798848941922,0.009504495188593864,0.004657011944800615,0.008860042318701744,0.005257546901702881,0.005182281602174044,0.0047734640538692474,0.0077888742089271545,0.005283445119857788,0.005557554308325052,0.004733499605208635,0.003935604356229305,0.00542087247595191,0.005314888898283243,0.07075365632772446,0.014401646330952644,0.043246157467365265,0.02773279882967472,0.020883359014987946,0.011720272712409496,0.010286794975399971,0.014634736813604832,0.026942849159240723,0.10360408574342728,0.11900079995393753,0.058447033166885376,0.03646465018391609,0.01872875541448593,0.011171269230544567,0.005302047356963158,0.005717366002500057,0.003507911926135421,0.004325122106820345,0.0035460470244288445,0.0036233202554285526,0.003770628245547414,0.004052515607327223,0.0040418729186058044,0.005042279604822397,0.005007151048630476,0.005837519187480211,0.004419103264808655,0.0043790508061647415,0.0037209063302725554,0.0035741778556257486,0.0040508718229830265,0.0032666251063346863,0.005677900277078152,0.002604429144412279,0.013090092688798904,0.0029986859299242496,0.021749943494796753,0.0027455389499664307,0.03034760057926178,0.002642872044816613,0.035457052290439606,0.002762750955298543,0.034660086035728455,0.0031230731401592493,0.043020378798246384,0.0051472969353199005,0.007949409075081348,0.007469238713383675,0.005217766389250755
MR-0303,0,1,0.9987674951553345,0.0029495484195649624,0.0006562282214872539,0.0019748243503272533,0.0016490002162754536,0.0011390179861336946,0.004659194499254227,0.0013755324762314558,0.0016389467054978013,0.0013533824821934104,0.0010190163739025593,0.0012159892357885838,0.0018886319594457746,0.0013566039269790053,0.00104875722900033,0.0012835061643272638,0.0011166842887178063,0.0011549495393410325,0.0029181810095906258,0.0016835745191201568,0.005333223845809698,0.00514095276594162,0.004251173231750727,0.0070274267345666885,0.011269493959844112,0.006292399484664202,0.05382135137915611,0.08929745852947235,0.3756321370601654,0.20546700060367584,0.03709029406309128,0.017124786972999573,0.0035150833427906036,0.0015672629233449697,0.0019297490362077951,0.0023484674748033285,0.004611054435372353,0.0028103883378207684,0.00429818220436573,0.003917944151908159,0.0048056975938379765,0.008649226278066635,0.030056605115532875,0.025964073836803436,0.006993777584284544,0.006550240330398083,0.0024868440814316273,0.0012290248414501548,0.001238592085428536,0.0009303945698775351,0.0008216185960918665,0.0009250036091543734,0.0009222684893757105,0.0008865394629538059,0.0017885641427710652,0.0010053926380351186,0.0038810388650745153,0.001053305808454752,0.004438901320099831,0.0011035398347303271,0.004023152869194746,0.0012494790134951472,0.003280127653852105,0.0014876349596306682,0.0034041281323879957,0.0016006873920559883,0.0019472293788567185,0.0013349248329177499,0.0011144867166876793
MR-0300-t2,0,1,0.5232455134391785,0.004291280172765255,0.0016705055022612214,0.008615159429609776,0.007399146445095539,0.006005680188536644,0.02589842863380909,0.0085117993876338,0.007243466097861528,0.006217839661985636,0.005348333157598972,0.007218462880700827,0.10811826586723328,0.010768746957182884,0.026282859966158867,0.006041922140866518,0.004844151437282562,0.008094142191112041,0.014341884292662144,0.007162459194660187,0.010645030997693539,0.008762761950492859,0.01528680045157671,0.011811061762273312,0.009568621404469013,0.019108856096863747,0.01999463513493538,0.027836836874485016,0.042802534997463226,0.026082411408424377,0.05102589353919029,0.013435998000204563,0.024300040677189827,0.014250521548092365,0.01928786188364029,0.017760207876563072,0.014280764386057854,0.010727806948125362,0.025013230741024017,0.007757559418678284,0.04186471551656723,0.020852405577898026,0.025584697723388672,0.011479032225906849,0.013349169865250587,0.006955856457352638,0.012710588052868843,0.006041979882866144,0.009389516897499561,0.005458002910017967,0.0088623883202672,0.005796570330858231,0.009841924533247948,0.0034429156221449375,0.01480664312839508,0.0033465533051639795,0.017950214445590973,0.004098998848348856,0.01915549486875534,0.004187009297311306,0.022363344207406044,0.004397642333060503,0.01756008341908455,0.004155931528657675,0.01570078916847706,0.0047213416546583176,0.006800542119890451,0.00937817431986332,0.00593350175768137
MR-0313,1,1,0.8917862772941589,0.009119845926761627,0.002492715371772647,0.01400963868945837,0.018440933898091316,0.007927251979708672,0.0077669150196015835,0.007609878666698933,0.008621765300631523,0.01128553319722414,0.007845169864594936,0.010056369937956333,0.02164824679493904,0.01241699606180191,0.009828757494688034,0.011619584634900093,0.009614516980946064,0.009696786291897297,0.009655824862420559,0.08473898470401764,0.024657713249325752,0.08938373625278473,0.022730546072125435,0.020506752654910088,0.00894366204738617,0.008640166372060776,0.009874851442873478,0.011893883347511292,0.02819579839706421,0.0376611202955246,0.03715965151786804,0.01777494326233864,0.014680348336696625,0.012255609035491943,0.01194734126329422,0.009288238361477852,0.00893351063132286,0.009849710389971733,0.008568640798330307,0.008097945712506771,0.007926341146230698,0.008353346958756447,0.00752746406942606,0.007659155409783125,0.007281101308763027,0.0074710240587592125,0.007483018562197685,0.007907737977802753,0.007349414750933647,0.007342308294028044,0.007065012119710445,0.00638299947604537,0.008697256445884705,0.005727694369852543,0.01247208472341299,0.00568400276824832,0.019112156704068184,0.005610126536339521,0.02407442219555378,0.005913413595408201,0.030170589685440063,0.005958977621048689,0.03151186183094978,0.007297809701412916,0.028097067028284073,0.011652500368654728,0.01038092840462923,0.013664459809660912,0.008785904385149479
MR-0312,1,1,0.9914702773094177,0.0023098266683518887,0.0025524571537971497,0.003502035979181528,0.003157262457534671,0.0019296995596960187,0.00287425983697176,0.001988306175917387,0.002615563804283738,0.002728984458371997,0.0018311587627977133,0.002328772097826004,0.014207299798727036,0.0028140011709183455,0.00579642690718174,0.0026901664678007364,0.0021394749637693167,0.0020193024538457394,0.0028212093748152256,0.011216869577765465,0.005123303737491369,0.01192048192024231,0.0042553008534014225,0.0055915433913469315,0.005985269322991371,0.007395594846457243,0.016196131706237793,0.08384935557842255,0.3054555356502533,0.17236356437206268,0.05501343309879303,0.03390580415725708,0.004462454002350569,0.00464131124317646,0.0032942285761237144,0.00570698780938983,0.007474441081285477,0.005991710349917412,0.005908534862101078,0.004783431999385357,0.008850986137986183,0.01661188155412674,0.04361652582883835,0.03354774788022041,0.01097697764635086,0.009636529721319675,0.003109465353190899,0.0020908412989228964,0.0017377776093780994,0.0016943068476393819,0.0016467638779431581,0.0016439411556348205,0.0019604170229285955,0.0014904745621606708,0.0024671584833413363,0.0014367502881214023,0.003083476098254323,0.001363579765893519,0.0035673528909683228,0.0014358859043568373,0.0040825060568749905,0.0015076561830937862,0.004224299918860197,0.0018890247447416186,0.004529095720499754,0.003050860483199358,0.0024142132606357336,0.003431926714256406,0.0020600694697350264
MR-0301-t2,1,1,0.7636086344718933,0.006768633611500263,0.0024929309729486704,0.014652478508651257,0.012460923753678799,0.009005099534988403,0.00901331938803196,0.006962399464100599,0.008423127233982086,0.009949017316102982,0.00901009514927864,0.01117395143955946,0.025525007396936417,0.011693076230585575,0.010082859545946121,0.009178051725029945,0.010789209976792336,0.01707959920167923,0.010886824689805508,0.08333439379930496,0.0205997284501791,0.045191437005996704,0.040544524788856506,0.035949114710092545,0.019671393558382988,0.01623190939426422,0.012510173954069614,0.019565753638744354,0.023312371224164963,0.02822207100689411,0.031197668984532356,0.029500260949134827,0.011837913654744625,0.015883568674325943,0.010900263674557209,0.016500310972332954,0.01824086345732212,0.015612502582371235,0.012189939618110657,0.0136561319231987,0.0099258441478014,0.015814611688256264,0.009718620218336582,0.010892036370933056,0.009415826760232449,0.01186200138181448,0.00944234523922205,0.011374770663678646,0.0100381039083004,0.012878082692623138,0.009480815380811691,0.007765494287014008,0.010714726522564888,0.004545906092971563,0.009961471892893314,0.003238534787669778,0.011142815463244915,0.003043463686481118,0.01410252507776022,0.002666889224201441,0.0189244132488966,0.003138959873467684,0.01817537285387516,0.004750280175358057,0.017471525818109512,0.007241628598421812,0.00868050567805767,0.009932169690728188,0.007861281745135784
MR-0292-t2,1,1,0.6866714954376221,0.0033284397795796394,0.001702283974736929,0.005462327506393194,0.00378617225214839,0.0019977467600256205,0.004465086851269007,0.0033003240823745728,0.00366966612637043,0.005917359609156847,0.002755423542112112,0.003769483882933855,0.005912896245718002,0.0037385697942227125,0.0034049851819872856,0.0031093216966837645,0.0027176307048648596,0.003429858712479472,0.0030907862819731236,0.1663157194852829,0.049974534660577774,0.1197410449385643,0.24685072898864746,0.021325886249542236,0.04000617936253548,0.02422087825834751,0.018431680276989937,0.02381216362118721,0.009512705728411674,0.01157113816589117,0.0049803429283201694,0.004418038297444582,0.002806910313665867,0.0023691384121775627,0.002485134871676564,0.002791348844766617,0.002260170178487897,0.0025845293421298265,0.0025788014754652977,0.002558599691838026,0.0023473110049962997,0.002714645816013217,0.0023519271053373814,0.0027232712600380182,0.002503485418856144,0.002490166574716568,0.0023665146436542273,0.0031205699779093266,0.002374774543568492,0.002911613555625081,0.0027229739353060722,0.0023797722533345222,0.0036017801612615585,0.0016532477457076311,0.0045844074338674545,0.0016551337903365493,0.008544149808585644,0.0019461450865492225,0.012263442389667034,0.0020648331847041845,0.017607949674129486,0.0022893042769283056,0.02365330420434475,0.0035490556620061398,0.025889748707413673,0.013663331978023052,0.0055059934966266155,0.010366306640207767,0.0030008796602487564
MR-0274,1,0,0.44770434498786926,0.005271183326840401,0.003166051348671317,0.032989054918289185,0.011507002636790276,0.008674755692481995,0.005663236603140831,0.010867343284189701,0.004370765760540962,0.012022512033581734,0.007358191069215536,0.011526781134307384,0.14969481527805328,0.016157986596226692,0.0702122375369072,0.017464838922023773,0.008567554876208305,0.010621171444654465,0.010929658077657223,0.009321631863713264,0.020819805562496185,0.022412553429603577,0.033734217286109924,0.020389311015605927,0.05163290724158287,0.016324028372764587,0.026641840115189552,0.022586017847061157,0.022125422954559326,0.0170377679169178,0.012244191020727158,0.00801012385636568,0.00874302163720131,0.007558438461273909,0.007071174215525389,0.00664136279374361,0.007080539595335722,0.006174675188958645,0.008672607131302357,0.005983942653983831,0.007986856624484062,0.006477502174675465,0.007140738889575005,0.006465869024395943,0.008388713002204895,0.007135607767850161,0.007952737621963024,0.0076675317250192165,0.006214003544300795,0.006972540635615587,0.007506128866225481,0.007397339213639498,0.00668287230655551,0.007536716293543577,0.007225052919238806,0.006864732597023249,0.009059512056410313,0.009120333008468151,0.012518883682787418,0.01077202521264553,0.01521309930831194,0.013060980476439,0.014574302360415459,0.00721173919737339,0.0185860525816679,0.009998053312301636,0.009846657514572144,0.00801927037537098,0.008133305236697197
